color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,is_color,log_budget,log_gross,roi,review_ratio,votes_per_review,actor_lead_share,director_share,movie_age,imdb_binned
Color,Rupert Wyatt,175,111,81,81,Cjon Saulsberry,3000,33631221,Crime|Drama|Thriller,George Kennedy,48562,3784,Griffin Cleveland,1,dog|gambler|gambling|gangster|professor,145,English,USA,R,25000000,2014,571,2.35,0,1,17.03438642,17.33096542,0.345235031,0.823863636,332.6164384,0.792602378,0.021400264,12,AVG
Color,Steven Spielberg,4,60,0,23,Amanda Mealing,40,25445749,Drama,Susan Hampshire,437,158,Tim Healy,0,concierge|front desk|hotel|maid|prostitute,20,English,UK,R,20000000,2005,37,1.33,450,1,16.81124288,17.05205929,0.272273836,4,20.80952381,0.251572327,0,21,HIT
Color,Marco Kreuzpaintner,40,98,7,17,Kostja Ullmann,289,95016,Comedy|Drama|Romance|Sport,Alicja Bachleda,11074,362,Robert Stadlober,0,friend|friendship|rowing|storm|summer camp,56,German,Germany,R,2700000,2004,38,1.85,442,1,14.8087627,11.4618111,-0.964451685,1.365853659,194.2807018,0.796143251,0.019283747,22,HIT
Color,Kate Connor,8,100,27,847,Eric Stoltz,1000,73678,Drama|History|War,Johnny Pacar,266,4374,Brendan Fehr,1,based on novel,8,English,USA,R,3000000,2011,902,2.35,348,1,14.91412318,11.2074731,-0.975115628,0.888888889,29.55555556,0.228571429,0.006171429,15,AVG
Color,Deon Taylor,63,88,26,236,Betsy Russell,487,143000,Horror|Thriller,Matt Cohen,4122,1495,Noah Segan,0,blood splatter|chain|murder|mysterious killer|warning,48,English,USA,R,5000000,2009,298,2.35,0,1,15.42494867,11.8706069,-0.971205759,0.75,84.12244898,0.325534759,0.017379679,17,AVG
Color,Jason Alexander,20,97,700,56,Patti LuPone,599,39852,Comedy|Drama,Gretchen Mol,1238,1030,Peter Onorati,1,1955 chevrolet|nurse|peeping tom|reference to brooklyn dodgers|spying,25,English,USA,R,3000000,1999,325,1.85,117,1,14.91412318,10.59295296,-0.986387204,1.19047619,47.61538462,0.580989331,0.678952473,27,HIT
Color,Xavier Gens,174,122,87,605,Lauren German,2000,22000,Drama|Sci-Fi|Thriller,Michael Biehn,30511,4920,Rosanna Arquette,4,doggystyle sex|rough sex|sodomy|torture|violent sex,226,English,Germany,R,3000000,2011,683,2.35,0,1,14.91412318,9.998843186,-0.992335888,1.291428571,134.4096916,0.406421459,0.017679333,15,AVG
Color,Conor McPherson,90,86,0,77,Iben Hjejle,767,128937,Drama|Horror|Romance,Aidan Quinn,2437,975,Jim Norton,0,ghost|irish|kissing|novelist|widower,31,English,Ireland,R,20000000,2009,122,1.85,580,1,16.81124288,11.76708695,-0.993503475,0.340659341,76.15625,0.785860656,0,17,HIT
Color,Will Canon,58,83,8,617,Scott Mechlowicz,798,25445749,Horror|Thriller,Frank Grillo,7358,4756,Aaron Yoo,1,death|detective|house|missing|supernatural,39,English,USA,R,3000000,2015,634,2.35,0,1,14.91412318,17.05205929,7.479423192,0.661016949,183.95,0.167752785,0.001681732,11,AVG
Color,Philip Zlotorynski,14,80,0,19,Darren Keefe Reiher,231,25445749,Comedy,Neil Hopkins,1257,313,David Douglas,1,independent film|spoof,24,English,USA,R,3000000,2005,27,1.78,48,1,14.91412318,17.05205929,7.479423192,1.6,50.28,0.73566879,0,21,AVG
Color,Tim Burton,451,108,13000,11000,Alan Rickman,40000,334185206,Adventure|Family|Fantasy,Johnny Depp,306336,79957,Anne Hathaway,0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,736,English,USA,PG,200000000,2010,25000,1.85,24000,1,19.11382793,19.62720591,0.670922675,1.628318584,415.6526459,0.500262638,0.162585357,16,HIT
Color,Lance Kawas,0,90,66,452,Michael Rapaport,1000,25445749,Comedy,Taylor Negron,62,3882,Talia Shire,1,actor|italian american|mexico|orphan|usa,1,English,USA,PG-13,3000000,2009,975,1.85,54,1,14.91412318,17.05205929,7.479423192,1,31,0.257532835,0.016997167,17,HIT
Color,Francesca Gregorini,21,96,15,357,Amy Sedaris,433,5005,Drama,Tom Everett Scott,2280,1929,Chris Kattan,2,boarding school|coming of age|female friendship|lesbian|new england,14,English,USA,R,3000000,2009,396,2.35,448,1,14.91412318,8.518392472,-0.997999,0.636363636,152,0.224352332,0.007772021,17,AVG
Color,Marcio Garcia,9,85,74,47,Kristi Clainos,652,25445749,Action|Drama|Thriller,John Savage,1370,844,Emily Nelson,3,dealer|drugs|killer|police,9,English,Brazil,R,3000000,2013,124,2.35,433,1,14.91412318,17.05205929,7.479423192,0.9,137,0.771597633,0.087573964,13,AVG
Color,David Wain,98,83,136,975,Amy Poehler,3000,25445749,Comedy,Christopher Meloni,16987,7191,Jack McBrayer,2,halloween party|new york city|racism|romcom|spoof,85,English,USA,R,20000000,2014,1000,1.85,0,1,16.81124288,17.05205929,0.272273836,0.858585859,197.5232558,0.417130145,0.0189099,12,AVG
Color,Craig Moss,29,80,19,73,Ashley Martin,319,25445749,Comedy,French Stewart,2978,845,Olivia Alexander,0,exorcism|female nudity|haunted house|lesbian kiss|masturbation,13,English,USA,R,3000000,2013,302,1.85,2000,1,14.91412318,17.05205929,7.479423192,0.433333333,212.7142857,0.377068558,0.022458629,13,FLOP
Color,Michael Jai White,23,90,2000,454,Alex Meraz,2000,25445749,Action|Drama|Sport,Michael Jai White,13599,3666,Jillian Murray,3,bad cop|college|second part|sequel|wrestler,30,English,USA,R,3000000,2011,606,1.85,6000,1,14.91412318,17.05205929,7.479423192,1.25,438.6774194,0.545404963,0.545404963,15,AVG
Color,John Boorman,87,92,128,480,Angie Dickinson,756,25445749,Crime|Thriller,Lee Marvin,13640,2715,Carroll O'Connor,0,criminal|gangster|money|revenge|violence,128,English,USA,Approved,3000000,1967,754,2.35,3000,1,14.91412318,17.05205929,7.479423192,1.454545455,105.7364341,0.278350515,0.04712813,59,HIT
Color,Paolo Monico,2,100,3,382,Sarah Rafferty,1000,25445749,Comedy,Stephanie Szostak,118,2890,Salvatore Santone,0,number in title|single father,1,Italian,Italy,R,3000000,2009,810,2.35,32,1,14.91412318,17.05205929,7.479423192,0.333333333,59,0.345901072,0.001037703,17,AVG
Color,Youssef Delara,17,88,8,471,David Bianchi,2000,25445749,Thriller,Noel Gugliemi,704,4469,Jason Priestley,0,dubstep|tied feet,9,English,USA,R,800000,2013,715,2.35,406,1,13.59236826,17.05205929,30.76872534,0.5,70.4,0.447427293,0.001789709,13,AVG
Color,Darin Scott,7,95,39,375,Shantel VanSanten,1000,25445749,Drama|Horror|Mystery|Thriller,Julian Morris,976,3024,John Robinson,2,eugene oregon|independent film|obsession,15,English,USA,R,3000000,2014,747,2.35,395,0,14.91412318,17.05205929,7.479423192,1.875,61,0.330578512,0.012892562,12,AVG
Color,Christian Sesma,6,82,9,648,Brooke Newton,904,25445749,Thriller,Bokeem Woodbine,520,4092,Brett Wagner,4,police officer|police officer taken hostage,8,English,USA,R,3000000,2015,779,2.35,398,1,14.91412318,17.05205929,7.479423192,1.142857143,57.77777778,0.220864891,0.002198876,11,AVG
Color,Monte Hellman,9,97,96,37,Jack Taylor,201,25445749,Adventure|Crime|Drama,Everett McGill,240,277,Fabio Testi,1,19th century|based on novel|disfigurement|harpooner|independent film,9,English,Italy,R,3000000,1988,39,1.85,37,1,14.91412318,17.05205929,7.479423192,0.9,24,0.723021583,0.345323741,38,HIT
Color,Kenneth Branagh,343,105,0,502,Derek Jacobi,2000,201148159,Drama|Family|Fantasy|Romance,Hayley Atwell,103749,4671,Lily James,1,dress|duke|fairy godmother|fairy tale|pumpkin,323,English,USA,PG,95000000,2015,520,2.35,56000,1,18.36938746,19.11955231,1.117337281,0.938953488,320.212963,0.428082192,0,11,HIT
Color,Brian Caunter,11,94,0,356,Stacy Keach,854,25445749,Action|Adventure|Crime|Drama,Mike Starr,706,1989,Frank Vincent,3,detective|killer|police|shootout|thong,14,English,USA,R,3000000,2009,602,1.78,229,1,14.91412318,17.05205929,7.479423192,1.166666667,47.06666667,0.429145729,0,17,HIT
Color,Chris D'Arienzo,34,95,7,463,Cybill Shepherd,2000,25445749,Comedy|Drama|Romance,Judy Greer,3443,3648,Shea Whigham,2,doctor|letter|paternity|sex|testicles,20,English,USA,R,20000000,2010,536,1.85,480,1,16.81124288,17.05205929,0.272273836,0.571428571,163.952381,0.548095369,0.001918334,16,AVG
Color,Walter Salles,71,113,179,11,Matheus Nachtergaele,119,5595428,Drama,Fernanda Montenegro,28951,167,Othon Bastos,0,brazil|letter|rio de janeiro brazil|sertao|teacher,257,Portuguese,Brazil,R,2900000,1998,14,2.35,0,1,14.88022164,15.53746057,0.929137539,3.569444444,112.2131783,0.708333333,1.06547619,28,HIT
Color,Frank Capra,21,136,964,248,Glenn Ford,931,25445749,Comedy|Drama,Ann-Margret,4313,2167,Thomas Mitchell,2,1930s|apple|dude|luck|new york city,40,English,USA,Approved,2900000,1961,416,2.35,612,1,14.88022164,17.05205929,7.771716305,1.818181818,105.195122,0.429428044,0.444649446,65,HIT
Color,Isaac Florentine,28,80,81,214,Nick Chinlund,640,25445749,Action|Crime,Anthony L. Fernandez,2425,1517,Scott Evans,1,corrupt sheriff|drug cartel|flash drive|niece|sheriff,31,English,USA,R,3000000,2015,277,2.35,968,1,14.91412318,17.05205929,7.479423192,1.068965517,75.78125,0.421607378,0.053359684,11,AVG
Color,Susan Seidelman,35,105,39,183,Michael Nouri,267,3123749,Comedy|Romance,Dyan Cannon,746,1231,Brenda Vaccaro,8,title spoken by character,27,English,USA,R,1500000,2005,225,1.85,88,1,14.22097633,14.95454476,1.081778148,0.75,26.64285714,0.216720779,0.031655844,21,HIT
Color,Michael Polish,30,90,35,21,Patrick Bauchau,216,25445749,Drama|Horror|Mystery|Thriller,Olivia Rose Keegan,2157,423,Mia Barron,0,child in peril|electroshock therapy|memory|memory loss|teenage girl,15,English,USA,R,3000000,2014,158,2.35,421,1,14.91412318,17.05205929,7.479423192,0.483870968,134.8125,0.509433962,0.08254717,12,AVG
Color,Heidi Ewing,73,93,4,394,James Ransone,875,100675,Documentary,Greg Crowe,5695,2305,Tempestt Bledsoe,0,cheating|economics|experiment|human nature|sumo wrestling,23,English,USA,PG-13,3000000,2010,412,2.35,0,1,14.91412318,11.51966272,-0.966119627,0.310810811,237.2916667,0.379444926,0.001734605,16,HIT
Color,Richard Donner,154,107,503,108,Patrick Troughton,264,25445749,Fantasy|Horror|Mystery,Lee Remick,80961,673,Billie Whitelaw,2,ambassador|death|hospital|priest|stillborn child,310,English,UK,R,2800000,1976,139,2.35,7000,1,14.84513033,17.05205929,8.084880043,2,260.3247588,0.391691395,0.746290801,50,HIT
Color,Alexandre Aja,251,89,192,142,Maïwenn,447,3645438,Horror,Cécile De France,55040,923,Oana Pellea,1,car chase|plot twist|police van|rear ending a car|slasher,539,French,France,Unrated,2200000,2003,236,2.35,0,1,14.60396837,15.10898736,0.656718764,2.138888889,101.9259259,0.483766234,0.207792208,23,HIT
Color,Leon Ford,57,90,18,39,Patrick Brammall,130,25445749,Comedy|Drama|Romance|Sci-Fi,Maeve Dermody,4173,362,Kelly Paterniti,1,alter ego|awkwardness|office|scientist|superhero,32,English,Australia,PG-13,20000000,2010,96,1.85,0,1,16.81124288,17.05205929,0.272273836,0.551724138,126.4545455,0.358126722,0.049586777,16,HIT
Color,Hank Braxtan,14,89,6,29,Gregory Cruz,679,25445749,Action|Horror|Thriller,Q'orianka Kilcher,859,964,Allegra Carpenter,0,alaska|climate change|global|polar bear|scientific,17,English,USA,R,3000000,2015,234,2.35,369,1,14.91412318,17.05205929,7.479423192,1.133333333,47.72222222,0.703626943,0.006217617,11,AVG
Color,Craig Brewer,159,116,153,165,Paula Jai Parker,275,22201636,Crime|Drama|Music,Isaac Hayes,33567,727,Elise Neal,1,baby|friend|hip hop|pimp|stripper,206,English,USA,R,8000000,2005,247,1.85,0,1,15.89495222,16.91567658,1.774982627,1.2875,162.1594203,0.377747253,0.210164835,21,HIT
 Black and White,Billy Wilder,181,120,0,102,Joe E. Brown,105,25000000,Comedy|Music|Romance,Nehemiah Persoff,175196,527,George Raft,2,all girl band|band|cross dressing|musician|yacht,350,English,USA,Not Rated,2883848,1959,103,1.66,10000,0,14.87463642,17.03438642,7.666314482,1.923076923,499.1339031,0.198863636,0,67,HIT
Color,John Carl Buechler,110,88,152,181,Terry Kiser,935,19170001,Horror,Kane Hodder,21359,1855,William Butler,0,death|jason voorhees|massacre|slaughter|telekinesis,270,English,USA,R,2800000,1988,448,1.85,0,1,14.84513033,16.76885722,5.844341664,2.432432432,78.81549815,0.503771552,0.081896552,38,AVG
 Black and White,Victor Fleming,213,102,149,357,Terry,695,22202612,Adventure|Family|Fantasy|Musical,Margaret Hamilton,291875,2509,Billie Burke,3,evil witch|tornado|witch|wizard|wizard of oz,533,English,USA,Passed,2800000,1939,421,1.37,14000,0,14.84513033,16.91572054,6.927030346,2.490654206,546.582397,0.27689243,0.05936255,87,HIT
 Black and White,Mel Brooks,129,106,0,481,Peter Boyle,1000,86300000,Comedy,Madeline Kahn,112671,2703,Teri Garr,0,assistant|castle|experiment|frankenstein's monster|scientist,315,English,USA,PG,2800000,1974,595,1.85,14000,0,14.84513033,18.27334017,29.81078186,2.423076923,356.5537975,0.369822485,0,52,HIT
Color,George A. Romero,280,95,0,192,Shawn Roberts,569,952620,Horror,Megan Park,40800,1797,Joe Dinicol,0,barn|film student|hospital|mummy|video camera,332,English,USA,R,2000000,2007,529,1.85,0,1,14.50865824,13.76697241,-0.523428286,1.181494662,122.5225225,0.316462736,0,19,AVG
Color,Rajkumar Hirani,15,144,124,327,Sanjay Dutt,464,25445749,Comedy|Drama|Romance,Vidya Balan,27569,1761,Jimmy Shergill,0,love|professor of history|radio|satyagraha|unscrupulous builder,106,Hindi,India,PG-13,120000000,2006,426,2.35,349,1,18.60300231,17.05205929,-0.787945525,6.625,257.6542056,0.263337117,0.070374574,20,HIT
Color,Victor Nunez,61,113,9,42,Patricia Richardson,402,9054736,Drama,Peter Fonda,5744,787,Vanessa Zima,1,beekeeper|bound and gagged|dysfunctional family|man with glasses|tied to a chair,57,English,USA,R,2700000,1997,222,1.66,381,1,14.8087627,16.0187986,2.352734543,0.919354839,99.03448276,0.510152284,0.01142132,29,HIT
Color,Carroll Ballard,33,118,19,48,Kelly Reno,481,25445749,Adventure|Family|Sport,Teri Garr,8856,681,Hoyt Axton,0,black horse|boy horse relationship|horse|rescued by a horse|training,90,English,USA,G,2700000,1979,81,1.85,0,1,14.8087627,17.05205929,8.421232506,2.647058824,97.31868132,0.705278592,0.027859238,47,HIT
Color,Rohit Jugraj,1,141,2,32,Neeru Bajwa,258,25445749,Romance,Bhavkhandan Singh Rakhra,745,434,Diljit Dosanjh,2,based on novel,8,Panjabi,Canada,R,3000000,2015,85,2.35,50,1,14.91412318,17.05205929,7.479423192,4,82.77777778,0.593103448,0.004597701,11,HIT
Color,Thorbjørn Christoffersen,2,90,0,13,Frank Hvam,122,25445749,Action|Adventure|Animation|Comedy|Sci-Fi,Iben Hjejle,1828,197,Casper Christensen,0,crew|cult film|denmark|earth|wristwatch,6,Danish,Denmark,Not Rated,20000000,2008,33,1.85,77,1,16.81124288,17.05205929,0.272273836,2,261.1428571,0.616161616,0,18,AVG
Color,John Ford,27,109,673,359,Cesar Romero,756,25445749,Adventure|Comedy|Romance,Lee Marvin,5786,1949,Jack Warden,1,falling into water|medical doctor|priest|roof leak|swimming in the ocean,65,English,USA,Not Rated,2686585,1963,370,1.85,573,1,14.8037818,17.05205929,8.468258306,2.321428571,87.66666667,0.387692308,0.345128205,63,HIT
Color,Alex van Warmerdam,19,95,53,2,Ariane Schluter,20,25445749,Comedy|Drama,Rijk de Gooyer,1470,25,Henri Garcin,0,bare breasts|bra|panties|topless female nudity|underwear,5,Dutch,Netherlands,R,2650000,1996,3,1.85,121,1,14.79007058,17.05205929,8.598924557,0.25,245,0.769230769,2.038461538,30,HIT
 Black and White,Victor Fleming,9,122,149,315,Esther Williams,760,25445749,Drama|Fantasy|Romance|War,Spencer Tracy,1553,2555,Irene Dunne,0,heaven|pilot|teacher|training|world war two,27,English,USA,Passed,2627000,1943,675,1.37,116,0,14.78135345,17.05205929,8.682933409,2.7,55.46428571,0.297339593,0.05829421,83,HIT
Color,Mel Brooks,121,93,0,628,David Huddleston,1000,119500000,Comedy|Western,Madeline Kahn,95294,4701,Harvey Korman,0,railroad|reference to douglas fairbanks|reference to jesse owens|reference to randolph scott|year 1874,363,English,USA,R,2600000,1974,1000,2.35,12000,1,14.77102239,18.59882694,44.94425221,2.975409836,261.7967033,0.212675457,0,52,HIT
Color,Joseph Zito,166,97,17,74,Tom Everett,158,32600000,Horror|Thriller,Judie Aronson,29488,467,Kimberly Beck,0,friday the thirteenth|hockey mask|jason voorhees|morgue|slasher,326,English,USA,R,1800000,1984,84,1.85,0,1,14.40329778,17.29982288,17.10161022,1.952095808,90.17737003,0.337606838,0.036324786,42,AVG
 Black and White,Pawel Pawlikowski,269,82,84,46,Agata Trzebuchowska,88,3826455,Drama,Joanna Kulig,34643,205,Agata Kulesza,1,convent|jew|jewish|nun|poland,123,Polish,Poland,PG-13,20000000,2013,64,1.33,17000,0,16.81124288,15.15744961,-0.808636818,0.455555556,279.3790323,0.427184466,0.40776699,13,HIT
Color,James Ivory,29,140,133,239,Denholm Elliott,443,3130592,Drama|Romance,Rupert Graves,10755,1269,Simon Callow,1,homosexuality|love|male full frontal nudity|male rear nudity|one word title,69,English,UK,R,2600000,1987,249,1.66,963,1,14.77102239,14.956733,0.203995386,2.3,153.6428571,0.348818898,0.104724409,39,HIT
Color,Frank Sebastiano,20,86,3,327,Laurie Metcalf,833,475000,Comedy|Sport,Joe Lo Truglio,6930,2753,Seymour Cassel,2,baseball|baseball movie|beer|slacker|softball,53,English,USA,R,2800000,2006,549,2.35,323,1,14.84513033,13.07107219,-0.830060693,2.523809524,128.3333333,0.302469136,0.001089325,20,AVG
Color,Rand Ravich,107,109,7,1000,Charlize Theron,40000,10654581,Drama|Sci-Fi|Thriller,Johnny Depp,45500,52621,Clea DuVall,0,astronaut|electrocuted in bathtub|mission|pilot|sister,260,English,USA,R,34000000,1999,9000,1.85,1000,1,17.34187111,16.18150059,-0.686609776,2.407407407,174.3295019,0.760138345,0.000133024,27,AVG
Color,Stacy Peralta,74,105,147,28,Gabrielle Reece,52,2276368,Documentary|History|Sport,Gerry Lopez,3849,179,Laird John Hamilton,1,beach|surfing|surfing contest|two word title|wave,37,English,USA,PG-13,20000000,2004,52,2.35,0,1,16.81124288,14.63809219,-0.886137293,0.493333333,101.2894737,0.288888889,0.816666667,22,HIT
Color,Nacho Vigalondo,173,66,76,36,Nacho Vigalondo,123,38108,Horror|Mystery|Sci-Fi|Thriller,Karra Elejalde,40878,239,Bárbara Goenaga,0,binoculars|hitchcockian|scissors|time machine|woods,124,Spanish,Spain,R,2600000,2007,76,1.85,0,1,14.77102239,10.54820575,-0.984964245,0.712643678,327.024,0.5125,0.316666667,19,HIT
Color,Hao Ning,5,99,0,4,Bo Huang,11,25445749,Action|Adventure|Comedy,Jack Kao,1418,19,Zheng Xu,1,color in title,4,Mandarin,China,R,15000000,2009,4,2.35,30,1,16.52356083,17.05205929,0.696336844,0.666666667,283.6,0.55,0,17,HIT
Color,Tony Giglio,66,100,6,209,Nick Searcy,331,25445749,Horror|Thriller,Brianna Brown,5012,1082,Beth Broderick,1,hiking|voyeur|voyeurism|west virginia|woods,47,English,USA,R,2600000,2007,272,1.85,254,1,14.77102239,17.05205929,8.783448289,0.701492537,104.4166667,0.305632502,0.005540166,19,AVG
Color,Stanley Donen,169,103,134,390,Debbie Reynolds,804,25445749,Comedy|Musical|Romance,Rita Moreno,150020,2510,Cyd Charisse,0,actress|chorus girl|fan|friend|love,568,English,USA,Approved,2540800,1952,786,1.37,0,1,14.74798994,17.05205929,9.011310489,3.341176471,263.655536,0.320191159,0.053365193,74,HIT
Color,Joe Cross,13,97,65,0,Joel Fuhrman,65,25445749,Documentary,Joe Cross,6429,67,Amy Badberg,2,fat|food|health|juice|obese,25,English,Australia,R,2500000,2010,2,2.35,10000,1,14.73180169,17.05205929,9.174629748,1.785714286,247.2692308,0.955882353,0.955882353,16,HIT
Color,Michael Tiddes,129,86,89,555,Alanna Ubach,713,40041683,Comedy|Fantasy,Essence Atkins,34620,3421,J.B. Smoove,6,hamburger|parody|priest|psychic|woman in a bikini,107,English,USA,R,2500000,2013,584,1.85,0,1,14.73180169,17.50543157,15.01066893,0.823076923,320.5555556,0.208357686,0.026008182,13,AVG
Color,Dinesh D'Souza,30,87,67,67,Zackary Steven Graham,871,33349949,Documentary,Barack Obama,9010,1111,Dinesh D'Souza,0,critically bashed|partisan commentary|political propoganda|punctuation in title|reenactment,199,English,USA,PG,2500000,2012,118,1.85,0,1,14.73180169,17.32256683,12.33504558,6.419354839,45.05,0.783273381,0.060251799,14,AVG
Color,Tom Hanks,75,149,15000,982,Charlize Theron,15000,25809813,Comedy|Drama|Music,Tom Hanks,50311,28713,Ethan Embry,6,band|drummer|jazz|pennsylvania|song,212,English,USA,PG,26000000,1996,9000,1.37,0,1,17.07360713,17.06626537,-0.007314603,2.789473684,236.2018779,0.522393258,0.522393258,30,HIT
